Date,Open,High,Low,Close,Volume,Market Cap
8/2/2017,2727.13,2762.53,2668.59,2710.67,1094950016.00,44684649516.00
8/1/2017,2871.30,2921.35,2685.61,2718.26,1324669952.00,44804603885.00
7/31/2017,2763.24,2889.62,2720.61,2875.34,860574976.00,47388334773.00
7/30/2017,2724.39,2758.53,2644.85,2757.18,705942976.00,45435913868.00
7/29/2017,2807.02,2808.76,2692.80,2726.45,803745984.00,44924534585.00
7/28/2017,2679.73,2897.45,2679.73,2809.01,1380099968.00,46279316161.00
7/27/2017,2538.71,2693.32,2529.34,2671.78,789104000.00,44013533097.00
7/26/2017,2577.77,2610.76,2450.80,2529.45,937404032.00,41663929265.00
7/25/2017,2757.50,2768.08,2480.96,2576.48,1460089984.00,42433788244.00
7/24/2017,2732.70,2777.26,2699.19,2754.86,866473984.00,45366654309.00
7/23/2017,2808.10,2832.18,2653.94,2730.40,1072840000.00,44957775265.00
7/22/2017,2668.63,2862.42,2657.71,2810.12,1177129984.00,46264340367.00
7/21/2017,2838.41,2838.41,2621.85,2667.76,1489449984.00,43915296559.00
7/20/2017,2269.89,2900.70,2269.89,2817.60,2249260032.00,46376428080.00
7/19/2017,2323.08,2397.17,2260.23,2273.43,1245100032.00,37415031061.00
7/18/2017,2233.52,2387.61,2164.77,2318.88,1512450048.00,38158677672.00
7/17/2017,1932.62,2230.49,1932.62,2228.41,1201760000.00,36665393517.00
7/16/2017,1991.98,2058.77,1843.03,1929.82,1182870016.00,31748939343.00
7/15/2017,2230.12,2231.14,1990.41,1998.86,993608000.00,32880721300.00
7/14/2017,2360.59,2363.25,2183.22,2233.34,882502976.00,36734255488.00
7/13/2017,2402.70,2425.22,2340.83,2357.90,835769984.00,38778935907.00
7/12/2017,2332.77,2423.71,2275.14,2398.84,1117410048.00,39447604438.00
7/11/2017,2385.89,2413.47,2296.81,2337.79,1329760000.00,38438497236.00
7/10/2017,2525.25,2537.16,2321.13,2372.56,1111200000.00,39005033499.00
7/9/2017,2572.61,2635.49,2517.59,2518.44,527856000.00,41397076604.00
7/8/2017,2520.27,2571.34,2492.31,2571.34,733329984.00,42262222823.00
7/7/2017,2608.59,2916.14,2498.87,2518.66,917411968.00,41391217675.00
7/6/2017,2608.10,2616.72,2581.69,2608.56,761956992.00,42863758795.00
7/5/2017,2602.87,2622.65,2538.55,2601.99,941566016.00,42751085999.00
7/4/2017,2561.00,2631.59,2559.35,2601.64,985516032.00,42740618673.00
7/3/2017,2498.56,2595.00,2480.47,2564.06,964112000.00,42118211083.00
7/2/2017,2436.40,2514.28,2394.84,2506.47,803747008.00,41167015221.00
7/1/2017,2492.60,2515.27,2419.23,2434.55,779913984.00,39980058373.00
6/30/2017,2539.24,2559.25,2478.43,2480.84,860273024.00,40735082695.00
6/29/2017,2567.56,2588.83,2510.48,2539.32,949979008.00,41690395783.00
6/28/2017,2553.03,2603.98,2484.42,2574.79,1183869952.00,42268942193.00
6/27/2017,2478.45,2552.45,2332.99,2552.45,1489789952.00,41897190525.00
6/26/2017,2590.57,2615.25,2376.29,2478.45,1663280000.00,40677994354.00
6/25/2017,2607.25,2682.26,2552.12,2589.41,1161100032.00,42495001716.00
6/24/2017,2738.52,2757.94,2583.19,2608.72,982750016.00,42807952581.00
6/23/2017,2707.34,2765.17,2706.37,2744.91,961318976.00,45037797053.00
6/22/2017,2691.03,2723.74,2642.36,2705.41,1097939968.00,44384244937.00
6/21/2017,2709.43,2772.01,2660.40,2689.10,1626579968.00,44111929173.00
6/20/2017,2591.26,2763.45,2589.82,2721.79,1854189952.00,44643512689.00
6/19/2017,2549.03,2662.85,2549.03,2589.60,1446840064.00,42470734800.00
6/18/2017,2655.35,2662.10,2516.33,2548.29,1178659968.00,41788418974.00
6/17/2017,2514.01,2685.19,2484.96,2655.88,1534509952.00,43548031452.00
6/16/2017,2469.57,2539.92,2385.15,2518.56,1195190016.00,41291821423.00
6/15/2017,2499.58,2534.71,2212.96,2464.58,2026259968.00,40402259202.00
6/14/2017,2716.88,2786.83,2412.94,2506.37,1696560000.00,41082567339.00
6/13/2017,2680.91,2789.04,2650.38,2717.02,1781200000.00,44530631894.00
6/12/2017,2953.22,2997.26,2518.56,2659.63,2569530112.00,43585351533.00
6/11/2017,2942.41,2996.60,2840.53,2958.11,1752400000.00,48471330146.00
6/10/2017,2828.14,2950.99,2746.55,2947.71,2018889984.00,48295501718.00
6/9/2017,2807.44,2901.71,2795.62,2823.81,1348950016.00,46260465854.00
6/8/2017,2720.49,2815.30,2670.95,2805.62,1281170048.00,45957247989.00
6/7/2017,2869.38,2869.38,2700.56,2732.16,1517709952.00,44748237218.00
6/6/2017,2690.84,2999.91,2690.84,2863.20,2089609984.00,46888622160.00
6/5/2017,2512.40,2686.81,2510.22,2686.81,1369309952.00,43994968834.00
6/4/2017,2547.79,2585.89,2452.54,2511.81,1355120000.00,41124262595.00
6/3/2017,2493.72,2581.91,2423.57,2515.35,1514950016.00,41177190057.00
6/2/2017,2404.03,2488.55,2373.32,2488.55,1317030016.00,40732491835.00
6/1/2017,2288.33,2448.39,2288.33,2407.88,1653180032.00,39407633763.00
5/31/2017,2187.19,2311.08,2145.57,2286.41,1544829952.00,37414813240.00
5/30/2017,2255.36,2301.96,2124.57,2175.47,1443970048.00,35594903085.00
5/29/2017,2159.43,2307.05,2107.17,2255.61,994625024.00,36901102917.00
5/28/2017,2054.08,2267.34,2054.08,2155.80,1147139968.00,35264171110.00
5/27/2017,2196.27,2260.20,1855.83,2038.87,1700480000.00,33347170525.00
5/26/2017,2320.89,2573.79,2071.99,2202.42,1763480064.00,36017660894.00
5/25/2017,2446.24,2763.71,2285.30,2304.98,2406700032.00,37690456715.00
5/24/2017,2321.37,2523.72,2321.37,2443.64,1725379968.00,39952841999.00
5/23/2017,2191.56,2320.82,2178.50,2320.42,1378749952.00,37933704066.00
5/22/2017,2043.19,2303.90,2017.87,2173.40,1942220032.00,35525744380.00
5/21/2017,2067.03,2119.08,2037.50,2041.20,1147859968.00,33361091114.00
5/20/2017,1984.24,2084.73,1974.92,2084.73,961336000.00,34068630559.00
5/19/2017,1897.37,2004.52,1890.25,1987.71,1157289984.00,32479082015.00
5/18/2017,1818.70,1904.48,1807.12,1888.65,894321024.00,30856574835.00
5/17/2017,1726.73,1864.05,1661.91,1839.09,1064729984.00,30043626195.00
5/16/2017,1741.70,1785.94,1686.54,1734.45,959044992.00,28330874003.00
5/15/2017,1808.44,1812.80,1708.54,1738.43,731529024.00,28392885375.00
5/14/2017,1800.86,1831.42,1776.62,1808.91,437196000.00,29540290794.00
5/13/2017,1723.12,1812.99,1651.08,1804.91,579635008.00,29471223857.00
5/12/2017,1845.76,1856.15,1694.01,1724.24,740984000.00,28150631936.00
5/11/2017,1780.37,1873.93,1755.35,1848.57,799489984.00,30176934751.00
5/10/2017,1756.52,1788.44,1719.10,1787.13,915723008.00,29170965564.00
5/9/2017,1723.89,1833.49,1716.30,1755.36,1167920000.00,28649119972.00
5/8/2017,1596.92,1723.35,1596.92,1723.35,1340320000.00,28123369330.00
5/7/2017,1579.47,1596.72,1559.76,1596.71,1080029952.00,26053077975.00
5/6/2017,1556.81,1578.80,1542.50,1578.80,582529984.00,25757608890.00
5/5/2017,1540.87,1618.03,1530.31,1555.45,946035968.00,25373374563.00
5/4/2017,1490.72,1608.91,1490.72,1537.67,933548992.00,25080858487.00
5/3/2017,1453.78,1492.77,1447.49,1490.09,583795968.00,24301634925.00
5/2/2017,1421.03,1473.90,1415.69,1452.82,477337984.00,23691443738.00
5/1/2017,1348.30,1434.32,1348.30,1421.60,713624000.00,23179524919.00
4/30/2017,1321.87,1347.91,1314.92,1347.89,413115008.00,21975104909.00
4/29/2017,1317.84,1327.20,1315.21,1321.79,422705984.00,21547126640.00
4/28/2017,1317.74,1331.28,1292.37,1316.48,527488992.00,21457669552.00
4/27/2017,1281.88,1319.70,1281.30,1317.73,449196992.00,21475836448.00
4/26/2017,1265.99,1294.83,1265.93,1281.08,329631008.00,20876159410.00
4/25/2017,1250.45,1267.58,1249.97,1265.49,242556000.00,20619704237.00
4/24/2017,1209.63,1250.94,1209.63,1250.15,235806000.00,20367443800.00
4/23/2017,1231.92,1232.20,1203.94,1207.21,258951008.00,19665994145.00
4/22/2017,1222.71,1235.56,1208.47,1231.71,249320000.00,20062753908.00
4/21/2017,1229.42,1235.94,1215.56,1222.05,272167008.00,19903192286.00
4/20/2017,1211.08,1240.79,1208.41,1229.08,315108000.00,20015137622.00
4/19/2017,1212.13,1215.51,1205.08,1210.29,288060992.00,19707045565.00
4/18/2017,1193.77,1217.57,1193.77,1211.67,270524000.00,19727334977.00
4/17/2017,1183.25,1194.90,1172.65,1193.91,253206000.00,19436033390.00
4/16/2017,1172.61,1187.22,1172.61,1182.94,183231008.00,19255408766.00
4/15/2017,1167.30,1188.00,1164.96,1172.52,203559008.00,19083656460.00
4/14/2017,1170.33,1190.80,1159.79,1167.54,254827008.00,19000400018.00
4/13/2017,1201.02,1205.89,1156.44,1169.28,351968992.00,19026699552.00
4/12/2017,1204.81,1207.14,1196.76,1200.37,288702016.00,19530680104.00
4/11/2017,1187.46,1208.07,1187.46,1205.01,216182000.00,19604036563.00
4/10/2017,1187.30,1190.34,1179.04,1187.13,215883008.00,19310642460.00
4/9/2017,1176.57,1197.21,1171.86,1187.87,242343008.00,19320511927.00
4/8/2017,1172.65,1184.98,1162.58,1175.95,209312000.00,19124327856.00
4/7/2017,1178.94,1186.58,1163.39,1176.90,317022016.00,19137747435.00
4/6/2017,1125.81,1188.37,1125.81,1182.68,511222016.00,19229356147.00
4/5/2017,1134.14,1135.09,1113.63,1124.78,414784000.00,18285857775.00
4/4/2017,1145.52,1156.44,1120.52,1133.25,436310016.00,18421262063.00
4/3/2017,1102.95,1151.74,1102.95,1143.81,580444032.00,18591158323.00
4/2/2017,1080.61,1107.59,1075.45,1102.17,514187008.00,17911915755.00
4/1/2017,1071.71,1091.72,1061.09,1080.50,289633984.00,17557597716.00
3/31/2017,1026.64,1074.92,1026.64,1071.79,447287008.00,17414322808.00
3/30/2017,1042.21,1049.29,1020.04,1026.43,352968992.00,16675587066.00
3/29/2017,1046.08,1055.13,1015.88,1039.97,298457984.00,16893415156.00
3/28/2017,1044.58,1064.65,1027.73,1047.15,326332000.00,17008241726.00
3/27/2017,972.05,1046.40,971.98,1045.77,372535008.00,16983801541.00
3/26/2017,974.02,1007.96,954.19,966.72,303668000.00,15698465531.00
3/25/2017,936.54,975.76,903.71,972.78,435803008.00,15794781102.00
3/24/2017,1038.45,1040.47,934.36,937.52,491038016.00,15220718764.00
3/23/2017,1050.05,1058.01,1028.93,1038.59,248540000.00,16859314109.00
3/22/2017,1120.65,1120.65,1014.21,1049.14,380840992.00,17028630158.00
3/21/2017,1055.36,1122.43,1055.36,1120.54,337391008.00,18185299687.00
3/20/2017,1037.24,1063.03,1036.68,1054.23,286529984.00,17107266418.00
3/19/2017,976.73,1069.91,976.73,1036.74,406648000.00,16821676707.00
3/18/2017,1099.69,1114.07,957.66,973.82,621302016.00,15798760668.00
3/17/2017,1180.16,1180.16,1099.57,1100.23,706598976.00,17847435957.00
3/16/2017,1251.33,1257.98,1152.44,1187.81,638568000.00,19265847025.00
3/15/2017,1240.16,1251.61,1239.75,1249.61,297804992.00,20265831337.00
3/14/2017,1232.16,1244.81,1220.72,1240.00,245306000.00,20107761880.00
3/13/2017,1221.78,1237.37,1217.03,1231.92,380276992.00,19974334865.00
3/12/2017,1176.62,1226.98,1175.36,1221.38,227176000.00,19801195767.00
3/11/2017,1116.32,1193.83,1116.32,1175.83,283320000.00,19060468862.00
3/10/2017,1189.36,1270.47,1077.25,1116.72,563795968.00,18100188612.00
3/9/2017,1150.35,1197.46,1141.23,1188.49,212283008.00,19261188310.00
3/8/2017,1223.23,1232.16,1148.08,1150.00,332603008.00,18635275050.00
3/7/2017,1273.21,1275.55,1204.80,1223.54,291256000.00,19824773912.00
3/6/2017,1267.47,1276.00,1264.60,1272.83,153656992.00,20620991547.00
3/5/2017,1254.29,1267.29,1238.06,1267.12,134127000.00,20526235270.00
3/4/2017,1277.43,1279.40,1230.51,1255.15,183270000.00,20329978338.00
3/3/2017,1250.71,1280.31,1250.71,1274.99,315739008.00,20649259919.00
3/2/2017,1224.68,1262.13,1215.62,1251.01,368275008.00,20258543188.00
3/1/2017,1180.04,1222.50,1179.69,1222.50,229056992.00,19794459608.00
2/28/2017,1180.72,1193.25,1171.82,1179.97,184956000.00,19103684801.00
2/27/2017,1163.78,1181.98,1163.38,1179.97,131570000.00,19101427518.00
2/26/2017,1144.27,1167.47,1130.20,1165.20,116486000.00,18860247630.00
2/25/2017,1170.41,1174.85,1124.59,1143.84,139960992.00,18511906560.00
2/24/2017,1172.71,1200.39,1131.96,1173.68,330759008.00,18992415818.00
2/23/2017,1117.27,1176.62,1116.96,1166.72,189454000.00,18877442096.00
2/22/2017,1114.80,1125.39,1100.55,1117.44,136100000.00,18077985665.00
2/21/2017,1079.28,1117.25,1076.93,1115.30,186868992.00,18041455273.00
2/20/2017,1048.69,1080.49,1041.69,1079.98,109478000.00,17468244508.00
2/19/2017,1054.76,1056.81,1043.46,1047.87,77423296.00,16946913346.00
2/18/2017,1049.21,1061.10,1046.96,1054.42,99073504.00,17051064834.00
2/17/2017,1026.12,1053.17,1025.64,1046.21,136474000.00,16916338976.00
2/16/2017,1007.65,1033.37,1007.65,1027.44,122277000.00,16610905026.00
2/15/2017,1006.21,1008.84,1001.58,1007.48,89759400.00,16286329282.00
2/14/2017,991.73,1011.51,986.47,1004.55,137946000.00,16237219721.00
2/13/2017,998.89,1002.10,976.00,990.64,100607000.00,16010322103.00
2/12/2017,1003.52,1004.76,996.92,999.18,67530000.00,16146290349.00
2/11/2017,988.90,1009.29,982.83,1004.45,102261000.00,16229677099.00
2/10/2017,995.63,998.91,946.69,988.67,190452000.00,15973053725.00
2/9/2017,1064.70,1088.99,953.34,994.38,407220000.00,16063448932.00
2/8/2017,1062.32,1078.97,1037.49,1063.07,201855008.00,17170799127.00
2/7/2017,1040.14,1061.93,1040.14,1061.35,146007008.00,17141080574.00
2/6/2017,1028.40,1044.64,1028.16,1038.15,111762000.00,16764422010.00
2/5/2017,1043.52,1043.63,1022.37,1027.34,114208000.00,16588240157.00
2/4/2017,1031.33,1045.90,1015.16,1042.90,155064000.00,16837411920.00
2/3/2017,1011.46,1033.87,1008.79,1029.91,201278000.00,16625849489.00
2/2/2017,990.00,1013.52,983.22,1011.80,145820992.00,16331615570.00
2/1/2017,970.94,989.11,970.74,989.02,150110000.00,15962015276.00
1/31/2017,920.96,972.02,920.96,970.40,164582000.00,15659186515.00
1/30/2017,920.15,923.05,919.47,920.38,78227296.00,14850351605.00
1/29/2017,922.07,923.42,919.15,919.50,60851700.00,14834377926.00
1/28/2017,919.81,923.91,919.81,921.59,68979600.00,14866260449.00
1/27/2017,918.36,923.22,915.85,919.75,125594000.00,14834831700.00
1/26/2017,902.40,919.33,902.22,917.59,131958000.00,14797955301.00
1/25/2017,891.92,903.25,891.69,901.54,120831000.00,14537488261.00
1/24/2017,910.68,924.15,892.29,892.69,111349000.00,14393026385.00
1/23/2017,925.50,928.27,916.74,921.01,73588600.00,14848013909.00
1/22/2017,922.21,937.53,897.56,924.67,116573000.00,14905439337.00
1/21/2017,895.55,927.37,895.53,921.79,111158000.00,14856911163.00
1/20/2017,898.17,899.40,887.01,895.03,86728400.00,14423545371.00
1/19/2017,888.34,904.61,884.34,899.07,105625000.00,14486616700.00
1/18/2017,909.37,917.50,858.30,886.62,225676992.00,14284036613.00
1/17/2017,830.95,910.56,830.80,907.94,155095008.00,14625779851.00
1/16/2017,821.78,834.53,820.27,831.53,82755200.00,13393372620.00
1/15/2017,818.14,823.31,812.87,821.80,71013600.00,13234840657.00
1/14/2017,825.14,835.09,812.46,818.41,93063296.00,13178601992.00
1/13/2017,803.74,829.00,780.00,823.98,168968000.00,13266554392.00
1/12/2017,775.18,826.25,755.76,804.83,222326000.00,12956730411.00
1/11/2017,908.11,919.45,762.77,777.76,310928992.00,12519135996.00
1/10/2017,902.44,914.87,901.06,907.68,115808000.00,14608685049.00
1/9/2017,913.24,913.69,879.81,902.83,141876992.00,14528815565.00
1/8/2017,908.17,942.72,887.25,911.20,158715008.00,14661966429.00
1/7/2017,903.49,908.59,823.56,908.59,279550016.00,14618030536.00
1/6/2017,1014.24,1046.81,883.94,902.20,351876000.00,14513695758.00
1/5/2017,1156.73,1191.10,910.42,1013.38,510199008.00,16300254795.00
1/4/2017,1044.40,1159.42,1044.40,1154.73,344945984.00,18571869009.00
1/3/2017,1021.60,1044.08,1021.60,1043.84,185168000.00,16786368910.00
1/2/2017,998.62,1031.39,996.70,1021.75,222184992.00,16429024775.00
1/1/2017,963.66,1003.08,958.70,998.33,147775008.00,16050407461.00
12/31/2016,960.63,963.74,947.24,963.74,99135104.00,15492554222.00
12/30/2016,972.53,972.53,934.83,961.24,187474000.00,15450507055.00
12/29/2016,975.13,979.40,954.50,973.50,199320000.00,15645617392.00
12/28/2016,934.83,975.92,934.83,975.92,236630000.00,15682769405.00
12/27/2016,908.35,940.05,904.26,933.20,167308000.00,14994286713.00
12/26/2016,896.91,913.18,896.90,907.61,123771000.00,14581389977.00
12/25/2016,899.65,899.65,862.42,896.18,143664992.00,14396194094.00
12/24/2016,922.18,923.48,886.34,898.82,137727008.00,14436754927.00
12/23/2016,864.89,925.12,864.68,921.98,275564000.00,14807189352.00
12/22/2016,834.18,875.78,834.15,864.54,200027008.00,13882988216.00
12/21/2016,800.64,834.28,799.41,834.28,155576000.00,13395445163.00
12/20/2016,792.25,801.34,791.50,800.88,99629296.00,12857473134.00
12/19/2016,790.69,793.61,790.32,792.71,74886400.00,12725090633.00
12/18/2016,791.01,794.74,788.03,790.53,60524400.00,12688510068.00
12/17/2016,785.17,792.51,784.86,790.83,78989800.00,12691945028.00
12/16/2016,778.96,785.03,778.96,784.91,83608200.00,12595490539.00
12/15/2016,780.07,781.43,777.80,778.09,81580096.00,12484761985.00
12/14/2016,780.01,782.03,776.84,781.48,75979000.00,12534369129.00
12/13/2016,780.65,788.46,777.96,780.56,81645600.00,12521776922.00
12/12/2016,770.04,781.92,770.04,780.09,76571000.00,12512497969.00
12/11/2016,774.75,774.80,765.41,769.73,57313400.00,12344888048.00
12/10/2016,773.02,777.09,772.91,774.65,53843100.00,12421967470.00
12/9/2016,769.94,774.53,769.65,772.79,68705296.00,12390863077.00
12/8/2016,768.08,774.70,765.95,770.81,80111904.00,12357837893.00
12/7/2016,764.21,771.54,759.75,768.13,96426096.00,12313376414.00
12/6/2016,758.72,765.62,758.72,764.22,116218000.00,12249086971.00
12/5/2016,773.39,773.47,751.71,758.70,106363000.00,12159115875.00
12/4/2016,771.64,773.87,768.16,773.87,60557900.00,12400766376.00
12/3/2016,778.25,778.25,764.86,771.16,69547296.00,12355811709.00
12/2/2016,757.54,781.30,757.54,777.94,127605000.00,12462935160.00
12/1/2016,746.05,758.28,746.05,756.77,80461904.00,12122431239.00
11/30/2016,736.28,747.93,736.27,745.69,84070800.00,11943536630.00
11/29/2016,736.33,737.47,734.56,735.60,68511104.00,11780661280.00
11/28/2016,732.48,738.01,732.48,735.81,61888600.00,11782628755.00
11/27/2016,735.44,739.02,731.09,732.03,52601800.00,11720648987.00
11/26/2016,741.51,742.21,729.63,735.38,54962700.00,11772895899.00
11/25/2016,740.44,741.65,734.59,741.65,67807600.00,11871816579.00
11/24/2016,744.62,746.83,733.49,740.29,85919296.00,11848658575.00
11/23/2016,751.74,752.25,738.92,744.59,76543800.00,11916054235.00
11/22/2016,739.64,753.87,736.53,751.35,129906000.00,12022735372.00
11/21/2016,731.27,741.72,730.51,739.25,60802400.00,11827902946.00
11/20/2016,751.88,755.48,717.94,731.03,154116000.00,11695081878.00
11/19/2016,751.83,756.24,744.47,751.62,110608000.00,12023262925.00
11/18/2016,740.71,752.88,736.89,751.59,87363104.00,12021432968.00
11/17/2016,744.88,755.65,739.51,740.98,108579000.00,11850398479.00
11/16/2016,711.17,747.61,709.04,744.20,141294000.00,11900441939.00
11/15/2016,705.79,715.72,705.26,711.62,72038496.00,11377924616.00
11/14/2016,702.00,706.28,699.81,705.02,62993000.00,11271073434.00
11/13/2016,705.20,705.26,687.32,702.03,80318096.00,11215181107.00
11/12/2016,716.75,717.15,704.03,705.05,64622500.00,11262273136.00
11/11/2016,715.55,718.32,714.41,716.41,63119700.00,11442241390.00
11/10/2016,722.84,723.02,711.21,715.53,68807800.00,11426817526.00
11/9/2016,709.83,740.05,708.61,723.27,132429000.00,11548965779.00
11/8/2016,703.09,712.99,702.39,709.85,79660800.00,11333339468.00
11/7/2016,710.74,710.74,699.90,703.13,65047100.00,11224670783.00
11/6/2016,703.81,714.26,699.56,711.52,59902200.00,11357385316.00
11/5/2016,703.53,707.51,697.74,703.42,53752300.00,11226736982.00
11/4/2016,689.12,706.93,685.56,703.23,99907696.00,11222575748.00
11/3/2016,742.35,745.77,678.16,688.70,172808000.00,10989660280.00
11/2/2016,730.07,740.83,722.35,740.83,84865200.00,11820110421.00
11/1/2016,701.34,736.45,701.34,729.79,130527000.00,11642863554.00
10/31/2016,702.64,709.29,691.68,700.97,97064400.00,11181852070.00
10/30/2016,714.12,714.12,696.47,701.86,100665000.00,11194834676.00
10/29/2016,690.29,720.40,690.05,714.48,134760992.00,11394596830.00
10/28/2016,688.00,690.44,684.16,689.65,81145504.00,10997420362.00
10/27/2016,678.21,688.59,678.04,688.31,96105296.00,10974828655.00
10/26/2016,657.68,679.73,657.68,678.30,88877104.00,10813913071.00
10/25/2016,654.00,664.42,653.70,657.59,90378800.00,10482565592.00
10/24/2016,657.16,657.25,652.59,653.76,62218200.00,10420469172.00
10/23/2016,657.62,661.13,653.89,657.07,54474600.00,10472100602.00
10/22/2016,633.14,658.20,632.85,657.29,78556496.00,10474463658.00
10/21/2016,630.83,634.09,630.69,632.83,55951000.00,10083501603.00
10/20/2016,630.66,631.92,628.26,630.86,56957300.00,10050854099.00
10/19/2016,638.13,638.87,628.01,630.52,69381696.00,10044471117.00
10/18/2016,639.41,640.74,636.00,637.96,65546700.00,10162029114.00
10/17/2016,641.82,642.33,638.66,639.19,58063600.00,10180488274.00
10/16/2016,639.08,642.90,638.90,641.63,40298100.00,10218348388.00
10/15/2016,640.31,642.10,637.39,638.65,39035400.00,10169814232.00
10/14/2016,637.01,641.28,637.01,640.38,58144600.00,10196303437.00
10/13/2016,636.03,638.83,635.03,636.79,61620700.00,10138078870.00
10/12/2016,640.87,641.34,635.97,636.19,92370200.00,10127644784.00
10/11/2016,619.24,642.08,618.50,641.07,103590000.00,10204214839.00
10/10/2016,616.82,621.32,616.20,618.99,67481104.00,9851764897.00
10/9/2016,619.17,619.20,616.61,616.75,39243400.00,9815156618.00
10/8/2016,617.34,619.85,617.34,619.11,42345900.00,9851461946.00
10/7/2016,612.61,617.91,611.82,617.12,64071400.00,9818599994.00
10/6/2016,612.47,613.82,611.47,613.02,56812100.00,9752315689.00
10/5/2016,610.22,613.81,609.62,612.51,68077504.00,9743018924.00
10/4/2016,612.05,612.05,609.48,610.20,49801600.00,9705099355.00
10/3/2016,610.97,612.57,610.46,612.13,46798300.00,9734618878.00
10/2/2016,613.95,614.01,609.68,610.89,39249800.00,9713776587.00
10/1/2016,609.93,615.24,609.93,613.98,56357000.00,9761887632.00
9/30/2016,605.72,609.73,604.14,609.73,56122400.00,9693198750.00
9/29/2016,605.02,606.82,604.85,605.69,55658600.00,9627902106.00
9/28/2016,606.24,606.59,604.61,604.73,48722600.00,9611532319.00
9/27/2016,608.02,608.25,604.11,606.17,49422400.00,9633311305.00
9/26/2016,600.81,608.14,600.35,608.04,59153800.00,9661922446.00
9/25/2016,602.75,603.38,599.71,600.83,33977800.00,9546132575.00
9/24/2016,602.96,604.58,602.04,602.63,35359500.00,9573385118.00
9/23/2016,596.20,603.21,595.79,602.84,51067000.00,9575631549.00
9/22/2016,597.28,598.49,596.21,596.30,67085300.00,9470698215.00
9/21/2016,603.59,603.59,595.88,597.15,82776200.00,9483211005.00
9/20/2016,609.25,609.53,607.94,608.31,72710896.00,9659269452.00
9/19/2016,609.87,610.93,608.27,609.23,54796400.00,9672709264.00
9/18/2016,606.28,610.16,605.86,609.87,48679400.00,9682008337.00
9/17/2016,607.22,607.86,605.19,605.98,37140300.00,9619198525.00
9/16/2016,607.25,609.26,606.73,606.97,64963400.00,9633710359.00
9/15/2016,610.59,611.09,607.16,607.16,59464600.00,9635571708.00
9/14/2016,608.84,611.95,608.41,610.68,47877700.00,9690463177.00
9/13/2016,608.03,611.19,606.92,609.24,86920600.00,9666424848.00
9/12/2016,607.01,608.46,605.41,608.24,72812304.00,9649385919.00
9/11/2016,623.42,628.82,600.51,606.72,73610800.00,9624021892.00
9/10/2016,622.93,625.09,622.40,623.51,45016800.00,9889124590.00
9/9/2016,626.35,626.83,620.26,622.86,64550200.00,9877681032.00
9/8/2016,614.64,628.77,613.84,626.32,86713000.00,9931412644.00
9/7/2016,610.57,614.54,608.51,614.54,75032400.00,9743676240.00
9/6/2016,606.51,610.83,605.09,610.44,78529104.00,9677437248.00
9/5/2016,608.99,609.05,602.24,606.59,82446800.00,9615468145.00
9/4/2016,598.59,611.84,596.85,608.63,97942896.00,9646846465.00
9/3/2016,575.55,599.50,574.06,598.21,159014000.00,9480380026.00
9/2/2016,572.41,575.64,570.81,575.54,79910800.00,9120159589.00
9/1/2016,575.55,576.31,571.81,572.30,76923400.00,9067854884.00
8/31/2016,577.59,577.86,573.64,575.47,75840896.00,9117106217.00
8/30/2016,574.11,578.36,574.11,577.50,70342400.00,9148340524.00
8/29/2016,574.07,576.28,573.47,574.11,110398000.00,9093420855.00
8/28/2016,569.83,574.04,569.74,573.91,86301600.00,9089312935.00
8/27/2016,579.45,579.84,568.63,569.95,59698300.00,9025464112.00
8/26/2016,577.75,580.62,576.86,579.65,48856800.00,9178145243.00
8/25/2016,580.18,580.45,575.17,577.76,136130000.00,9147297036.00
8/24/2016,583.41,583.59,579.85,580.18,56328200.00,9184728961.00
8/23/2016,586.77,589.47,581.63,583.41,85349200.00,9234845697.00
8/22/2016,581.31,588.45,580.59,586.75,72844000.00,9286647694.00
8/21/2016,581.94,584.16,580.22,581.31,38299400.00,9199366517.00
8/20/2016,576.08,582.82,575.46,581.70,45301400.00,9204384754.00
8/19/2016,574.34,578.24,574.18,575.63,50631600.00,9107313927.00
8/18/2016,573.71,577.79,573.43,574.32,59896600.00,9085487925.00
8/17/2016,577.76,580.89,571.43,573.22,54443000.00,9066995409.00
8/16/2016,567.24,581.74,566.72,577.44,58405200.00,9132941526.00
8/15/2016,570.49,573.58,563.24,567.24,57262300.00,8970719083.00
8/14/2016,585.59,585.67,564.78,570.47,60851100.00,9020848475.00
8/13/2016,587.36,589.77,584.98,585.59,43563000.00,9258715472.00
8/12/2016,588.80,589.91,583.81,587.56,69218000.00,9288722581.00
8/11/2016,592.12,597.54,589.12,589.12,74514400.00,9312340020.00
8/10/2016,587.65,599.98,586.37,592.10,102905000.00,9358441335.00
8/9/2016,591.04,591.09,584.79,587.80,92228096.00,9289374235.00
8/8/2016,592.74,592.99,588.05,591.05,61194100.00,9339910963.00
8/7/2016,587.77,597.51,586.82,592.69,82398400.00,9364710627.00
8/6/2016,575.03,588.40,569.47,587.78,80797296.00,9286055404.00
8/5/2016,578.28,578.28,569.98,575.04,66127900.00,9083715053.00
8/4/2016,566.33,579.50,565.78,578.29,125292000.00,9133817995.00
8/3/2016,548.66,573.36,541.55,566.35,207982000.00,8944279139.00
8/2/2016,606.40,612.85,531.33,547.47,330932992.00,8644864335.00
