,ask,askVolume,average,baseVolume,bid,bidVolume,change,close,datetime,high,last,low,open,percentage,previousClose,quoteVolume,redd_sent,symbol,timestamp,twi_sent,vwap
123,56039.7,,,5064.21641173,56039.6,,,56039.7,2021-03-15T09:40:01.009Z,61052.7,56039.7,55433.2,59001.0,,,299181979.2234323,0.3296931818181818,BTC/USD,1615801201009.0,0.14766959999999998,59077.64497
124,55466.6,,,5314.34770618,55429.2,,,55490.7,2021-03-15T09:45:01.009Z,61052.7,55490.7,54593.8,59001.0,,,312934542.38938874,0.3172977272727272,BTC/USD,1615801501009.0,0.11847539999999983,58884.84527
125,55568.8,,,5359.83149863,55559.6,,,55539.4,2021-03-15T09:50:01.244Z,61052.7,55539.4,54593.8,59001.0,,,315438257.3188634,0.3555499999999999,BTC/USD,1615801801244.0,0.11150979999999987,58852.27127
126,55587.0,,,5414.86229847,55586.6,,,55587.0,2021-03-15T09:55:01.619Z,61044.8,55587.0,54593.8,59001.0,,,318487793.4509282,0.3544886363636363,BTC/USD,1615802101619.0,0.07532139999999997,58817.33937
127,55830.6,,,5451.79176972,55830.5,,,55830.8,2021-03-15T10:00:01.565Z,60928.8,55830.8,54593.8,59001.0,,,320506802.72557086,0.33442045454545444,BTC/USD,1615802401565.0,0.11592539999999991,58789.2598
128,55669.3,,,5468.26717262,55669.2,,,55669.2,2021-03-15T10:05:01.467Z,60821.4,55669.2,54593.8,59001.0,,,321403260.07702637,0.32135869565217384,BTC/USD,1615802701467.0,0.10810359999999983,58776.07109
129,56063.5,,,5511.28511158,56063.4,,,56063.5,2021-03-15T10:10:01.703Z,60818.3,56063.5,54593.8,59001.0,,,323785689.8092677,0.3061434782608695,BTC/USD,1615803001703.0,0.16521019999999972,58749.58077
130,56199.8,,,5610.41832919,56199.7,,,56166.2,2021-03-15T10:15:02.046Z,60789.0,56166.2,54593.8,59001.0,,,329338437.15763795,0.3061434782608695,BTC/USD,1615803302046.0,0.16983779999999984,58701.22651
131,56329.8,,,5636.24062469,56329.7,,,56329.7,2021-03-15T10:20:02.463Z,60772.9,56329.7,54593.8,59001.0,,,330783110.9798659,0.3061434782608695,BTC/USD,1615803602463.0,0.12005079999999997,58688.607
132,55943.3,,,5684.10057411,55943.2,,,55943.2,2021-03-15T10:25:02.546Z,60743.5,55943.2,54593.8,59001.0,,,333457035.912068,0.32005909090909085,BTC/USD,1615803902546.0,0.14730819999999967,58664.87258
133,56105.3,,,5702.02349664,56093.2,,,56085.7,2021-03-15T10:30:02.875Z,60743.5,56085.7,54593.8,59001.0,,,334453664.9624846,0.2911714285714285,BTC/USD,1615804202875.0,0.1351043999999999,58655.25899
134,56176.5,,,5712.88228727,56176.4,,,56200.0,2021-03-15T10:35:02.794Z,60743.5,56200.0,54593.8,59001.0,,,335041437.92822635,0.2911714285714285,BTC/USD,1615804502794.0,0.14926699999999984,58646.65524
135,55911.4,,,5729.06813503,55903.4,,,55903.4,2021-03-15T10:40:03.427Z,60743.5,55903.4,54593.8,59001.0,,,335907917.28920376,0.29403589743589736,BTC/USD,1615804803427.0,0.11786759999999982,58632.20848
136,55921.2,,,5728.0023789,55918.0,,,55929.5,2021-03-15T10:45:03.255Z,60743.5,55929.5,54593.8,59001.0,,,335771082.53120357,0.29403589743589736,BTC/USD,1615805103255.0,0.16840739999999982,58619.22889
137,56116.1,,,5738.49324623,56109.7,,,56116.2,2021-03-15T10:50:03.965Z,60743.5,56116.2,54593.8,59001.0,,,336323599.472644,0.2927736842105263,BTC/USD,1615805403965.0,0.12321699999999977,58608.34631
138,56337.4,,,5739.47520899,56329.9,,,56337.4,2021-03-15T10:55:03.613Z,60743.5,56337.4,54593.8,59001.0,,,336340029.699458,0.2927736842105263,BTC/USD,1615805703613.0,0.13033359999999988,58601.18172
139,56385.1,,,5750.8864363,56385.0,,,56386.0,2021-03-15T11:00:04.056Z,60743.5,56386.0,54593.8,59001.0,,,336941266.1841779,0.24156249999999996,BTC/USD,1615806004056.0,0.12722099999999983,58589.44876
140,56492.8,,,5784.80129543,56492.7,,,56481.1,2021-03-15T11:05:04.553Z,60743.5,56481.1,54593.8,59001.0,,,338836798.32256275,0.24156249999999996,BTC/USD,1615806304553.0,0.1278016,58573.62786
141,56254.7,,,5785.97881599,56254.6,,,56254.6,2021-03-15T11:10:05.047Z,60743.5,56254.6,54593.8,59001.0,,,338809009.0826691,0.24156249999999996,BTC/USD,1615806605047.0,0.14890679999999978,58556.90452
142,56090.0,,,5758.63337465,56089.9,,,56090.0,2021-03-15T11:15:04.900Z,60743.5,56090.0,54593.8,59001.0,,,337102708.1336932,0.24156249999999996,BTC/USD,1615806904900.0,0.1257055999999999,58538.66468
143,55984.8,,,5761.77675936,55984.7,,,55984.7,2021-03-15T11:20:04.730Z,60743.5,55984.7,54593.8,59001.0,,,337186289.5049521,0.24098717948717946,BTC/USD,1615807204730.0,0.1489761999999998,58521.23461
144,55966.3,,,5744.81624029,55966.2,,,55966.3,2021-03-15T11:25:04.445Z,60743.5,55966.3,54593.8,59001.0,,,336135918.44795763,0.23121315789473681,BTC/USD,1615807504445.0,0.11662999999999986,58511.16979
145,56154.8,,,5680.82381889,56154.7,,,56154.8,2021-03-15T11:30:04.470Z,60743.5,56154.8,54593.8,59001.0,,,332297216.1568218,0.23121315789473681,BTC/USD,1615807804470.0,0.13726119999999983,58494.54705
146,56216.0,,,5675.80258403,56215.9,,,56215.9,2021-03-15T11:35:04.757Z,60743.5,56215.9,54593.8,59001.0,,,331969081.0176218,0.23169487179487178,BTC/USD,1615808104757.0,0.15072959999999977,58488.48266
147,56300.1,,,5714.38793473,56300.0,,,56288.1,2021-03-15T11:40:04.693Z,60743.5,56288.1,54593.8,59001.0,,,334114153.52009755,0.23235499999999995,BTC/USD,1615808404693.0,0.1606505999999997,58468.93094
148,56430.1,,,5715.5745939,56430.0,,,56430.0,2021-03-15T11:45:04.728Z,60743.5,56430.0,54593.8,59001.0,,,334150515.68121207,0.23235499999999995,BTC/USD,1615808704728.0,0.12113199999999989,58463.15365
149,56495.0,,,5704.20562172,56494.9,,,56495.0,2021-03-15T11:50:04.588Z,60743.5,56495.0,54593.8,59001.0,,,333450988.1759427,0.2349225,BTC/USD,1615809004588.0,0.13249019999999986,58457.0421
150,56328.7,,,5709.9376947,56323.4,,,56323.5,2021-03-15T11:55:04.529Z,60743.5,56323.5,54593.8,59001.0,,,333754180.3181069,0.25263749999999996,BTC/USD,1615809304529.0,0.1603299999999997,58451.45747
151,56137.3,,,5696.88342021,56137.2,,,56137.3,2021-03-15T12:00:04.950Z,60743.5,56137.3,54593.8,59001.0,,,332876527.737022,0.2535474999999999,BTC/USD,1615809604950.0,0.14102539999999986,58431.33924
152,56037.6,,,5677.41810482,56028.4,,,56038.7,2021-03-15T12:05:05.505Z,60743.5,56038.7,54593.8,59001.0,,,331592251.50820345,0.25486585365853653,BTC/USD,1615809905505.0,0.1338303999999999,58405.46625
153,55667.7,,,5756.4443848,55662.1,,,55667.9,2021-03-15T12:10:05.965Z,60743.5,55667.9,54593.8,59001.0,,,335839023.4527752,0.25486585365853653,BTC/USD,1615810205965.0,0.13171399999999986,58341.39983
154,55270.7,,,5830.29089307,55244.8,,,55253.8,2021-03-15T12:15:05.846Z,60743.5,55253.8,54593.8,59001.0,,,339894846.88135624,0.26123749999999996,BTC/USD,1615810505846.0,0.1526807999999998,58298.09406
155,55323.2,,,5875.79356654,55308.0,,,55323.2,2021-03-15T12:20:06.039Z,60743.5,55323.2,54593.8,59001.0,,,342366472.29883295,0.29064,BTC/USD,1615810806039.0,0.1598953999999997,58267.27376
156,55450.0,,,5899.68782331,55446.6,,,55455.9,2021-03-15T12:25:05.991Z,60743.5,55455.9,54593.8,59001.0,,,343634347.33670115,0.22967750000000003,BTC/USD,1615811105991.0,0.13019059999999982,58246.1916
157,55724.1,,,5901.20684666,55712.2,,,55711.8,2021-03-15T12:30:05.889Z,60743.5,55711.8,54593.8,59001.0,,,343660086.8073689,0.22967750000000003,BTC/USD,1615811405889.0,0.17981719999999968,58235.56024
158,56108.1,,,5945.28149958,56108.0,,,56108.0,2021-03-15T12:35:05.632Z,60743.5,56108.0,54593.8,59001.0,,,346074931.2150558,0.21865897435897438,BTC/USD,1615811705632.0,0.16759179999999965,58210.016
159,56152.2,,,5961.46489191,56152.1,,,56128.3,2021-03-15T12:40:05.781Z,60743.5,56128.3,54593.8,59001.0,,,346966049.57180434,0.19077435897435896,BTC/USD,1615812005781.0,0.1913661999999999,58201.47495
160,56150.1,,,5969.30441255,56150.0,,,56150.2,2021-03-15T12:45:06.161Z,60743.5,56150.2,54593.8,59001.0,,,347395714.8523257,0.17487368421052632,BTC/USD,1615812306161.0,0.14727519999999966,58197.01775
161,56277.5,,,5973.23819786,56276.1,,,56284.1,2021-03-15T12:50:06.577Z,60743.5,56284.1,54593.8,59001.0,,,347554801.60389924,0.18815500000000002,BTC/USD,1615812606577.0,0.15668339999999978,58185.32429
162,56324.8,,,5987.12547893,56309.5,,,56324.8,2021-03-15T12:55:06.574Z,60743.5,56324.8,54593.8,59001.0,,,348314493.91307145,0.1847891891891892,BTC/USD,1615812906574.0,0.11774399999999992,58177.24969
163,56444.3,,,6013.41632172,56444.2,,,56444.3,2021-03-15T13:00:06.542Z,60743.5,56444.3,54593.8,59001.0,,,349791995.6024886,0.19455135135135138,BTC/USD,1615813206542.0,0.12648639999999994,58168.59783
164,56400.0,,,6016.05007635,56399.9,,,56400.0,2021-03-15T13:05:06.203Z,60743.5,56400.0,54593.8,59001.0,,,349924221.43502426,0.18943157894736845,BTC/USD,1615813506203.0,0.1358265999999999,58165.11116
165,56675.4,,,6054.12357606,56675.3,,,56675.3,2021-03-15T13:10:06.780Z,60743.5,56675.3,54593.8,59001.0,,,352052820.99090964,0.20628108108108112,BTC/USD,1615813806780.0,0.12075339999999982,58150.91426
166,56543.1,,,6067.13939768,56543.0,,,56543.1,2021-03-15T13:15:06.965Z,60743.5,56543.1,54593.8,59001.0,,,352774065.0871783,0.22549473684210525,BTC/USD,1615814106965.0,0.15399419999999975,58145.04035
167,56751.1,,,6072.99750957,56751.0,,,56751.1,2021-03-15T13:20:06.885Z,60743.5,56751.1,54593.8,59001.0,,,353082878.5829705,0.1818897435897436,BTC/USD,1615814406885.0,0.1751629999999998,58139.80296
168,56840.8,,,6109.44511399,56840.7,,,56840.7,2021-03-15T13:25:06.553Z,60743.5,56840.7,54593.8,59001.0,,,355127629.5459645,0.1818897435897436,BTC/USD,1615814706553.0,0.1550539999999998,58127.64055
169,56920.2,,,6160.9971507,56920.1,,,56922.3,2021-03-15T13:30:07.224Z,60743.5,56922.3,54593.8,59001.0,,,358043673.630258,0.18870512820512816,BTC/USD,1615815007224.0,0.19129699999999988,58114.56569
170,56928.0,,,6186.89995638,56922.4,,,56959.6,2021-03-15T13:35:07.660Z,60743.5,56959.6,54593.8,59001.0,,,359427838.1370329,0.16604750000000001,BTC/USD,1615815307660.0,0.18762319999999966,58094.98144
171,56951.8,,,6202.94815324,56951.7,,,56960.6,2021-03-15T13:40:07.684Z,60743.5,56960.6,54593.8,59001.0,,,360268865.8222558,0.17135249999999996,BTC/USD,1615815607684.0,0.16609379999999976,58080.26392
172,56800.1,,,6229.94396211,56800.0,,,56800.1,2021-03-15T13:45:07.501Z,60743.5,56800.1,54593.8,59001.0,,,361770826.25649405,0.1696026315789473,BTC/USD,1615815907501.0,0.1620479999999997,58069.67582
173,56810.2,,,6220.35604864,56810.1,,,56805.1,2021-03-15T13:50:08.162Z,60743.5,56805.1,54593.8,59001.0,,,361142707.88900226,0.19120263157894737,BTC/USD,1615816208162.0,0.17400299999999969,58058.2052
174,56979.3,,,6205.79276044,56979.2,,,56979.3,2021-03-15T13:55:08.635Z,60743.5,56979.3,54593.8,59001.0,,,360225371.7984792,0.20417179487179485,BTC/USD,1615816508635.0,0.1554855999999999,58046.63251
175,56900.1,,,6198.05399279,56900.0,,,56900.1,2021-03-15T14:00:08.661Z,60743.5,56900.1,54593.8,59001.0,,,359735945.5175401,0.20417179487179485,BTC/USD,1615816808661.0,0.18972319999999973,58040.14388
176,57000.0,,,6229.17698319,56999.9,,,57000.0,2021-03-15T14:05:08.391Z,60743.5,57000.0,54593.8,59001.0,,,361490227.83350337,0.21224047619047617,BTC/USD,1615817108391.0,0.16645639999999987,58031.77993
177,57153.5,,,6270.68511439,57153.4,,,57153.5,2021-03-15T14:10:08.458Z,60743.5,57153.5,54593.8,59001.0,,,363826402.2791909,0.21224047619047617,BTC/USD,1615817408458.0,0.16806779999999977,58020.19965
178,57126.1,,,6273.78147157,57121.5,,,57130.2,2021-03-15T14:15:09.043Z,60743.5,57130.2,54593.8,59001.0,,,363973710.06439054,0.2386047619047619,BTC/USD,1615817709043.0,0.18355039999999984,58015.04431
179,57249.1,,,6278.55068788,57249.0,,,57249.0,2021-03-15T14:20:09.426Z,60743.5,57249.0,54593.8,59001.0,,,364230837.2304798,0.25476976744186053,BTC/USD,1615818009426.0,0.1512445999999998,58011.92908
180,57078.2,,,6307.06893496,57070.5,,,57078.2,2021-03-15T14:25:09.469Z,60743.5,57078.2,54593.8,59001.0,,,365835494.42770815,0.2861825000000001,BTC/USD,1615818309469.0,0.1475075999999998,58004.04248
181,57062.9,,,6319.10975122,57062.8,,,57062.9,2021-03-15T14:30:09.572Z,60743.5,57062.9,54593.8,59001.0,,,366509824.33724606,0.2918837209302326,BTC/USD,1615818609572.0,0.16370479999999984,58000.23085
182,57178.3,,,6325.96327161,57174.9,,,57186.6,2021-03-15T14:35:09.713Z,60743.5,57186.6,54593.8,59001.0,,,366861630.0148749,0.33773488372093036,BTC/USD,1615818909713.0,0.1444487999999998,57993.00664
183,56620.1,,,6357.38437948,56620.0,,,56620.0,2021-03-15T14:40:09.454Z,60743.5,56620.0,54593.8,59001.0,,,368628873.03704,0.34465116279069774,BTC/USD,1615819209454.0,0.13753719999999983,57984.36134
184,56910.8,,,6412.58704118,56910.7,,,56910.8,2021-03-15T14:45:09.721Z,60743.5,56910.8,54593.8,59001.0,,,371726045.9752904,0.33162093023255823,BTC/USD,1615819509721.0,0.1589485999999998,57968.18719
185,56900.1,,,6414.21654699,56900.0,,,56900.0,2021-03-15T14:50:10.027Z,60743.5,56900.0,54593.8,59001.0,,,371775452.5933652,0.31459767441860476,BTC/USD,1615819810027.0,0.14839939999999985,57961.16328
186,56618.8,,,6439.8329163,56608.6,,,56619.0,2021-03-15T14:55:09.965Z,60743.5,56619.0,54593.8,59001.0,,,373208944.7996025,0.3033700000000001,BTC/USD,1615820109965.0,0.20465279999999958,57953.20308
187,56209.2,,,6490.6004518,56209.1,,,56209.1,2021-03-15T15:00:10.209Z,60743.5,56209.1,54593.8,59001.0,,,376055588.0075837,0.3033700000000001,BTC/USD,1615820410209.0,0.15933479999999975,57938.48979
188,56593.6,,,6506.60378756,56576.8,,,56593.6,2021-03-15T15:05:10.580Z,60743.5,56593.6,54593.8,59001.0,,,376941715.97839063,0.31070714285714296,BTC/USD,1615820710580.0,0.1781433999999998,57932.17603
189,56516.5,,,6514.19278182,56516.4,,,56551.0,2021-03-15T15:10:10.801Z,60743.5,56551.0,54593.8,59001.0,,,377339935.39962023,0.3028625000000001,BTC/USD,1615821010801.0,0.1577235999999998,57925.81645
190,56798.8,,,6500.3695054,56798.7,,,56798.8,2021-03-15T15:15:10.712Z,60743.5,56798.8,54593.8,59001.0,,,376471722.5606913,0.30478250000000007,BTC/USD,1615821310712.0,0.17656619999999973,57915.43423
191,56659.9,,,6494.65866812,56659.8,,,56659.9,2021-03-15T15:20:10.557Z,60743.5,56659.9,54593.8,59001.0,,,376088576.15021783,0.29201250000000006,BTC/USD,1615821610557.0,0.2602476000000002,57907.36594
192,56696.8,,,6493.73341416,56696.7,,,56696.8,2021-03-15T15:25:10.669Z,60743.5,56696.8,54593.8,59001.0,,,375999200.74980986,0.3142250000000001,BTC/USD,1615821910669.0,0.20162479999999997,57901.85349
193,56500.1,,,6494.48610671,56500.0,,,56500.1,2021-03-15T15:30:10.731Z,60743.5,56500.1,54593.8,59001.0,,,376018148.15886295,0.3096179487179488,BTC/USD,1615822210731.0,0.1666151999999999,57898.06029
194,56324.4,,,6509.22208841,56321.3,,,56320.8,2021-03-15T15:35:10.336Z,60743.5,56320.8,54593.8,59001.0,,,376832698.59971607,0.30102051282051295,BTC/USD,1615822510336.0,0.18794779999999972,57892.12497
195,56021.6,,,6552.38621719,56004.5,,,55980.6,2021-03-15T15:40:10.302Z,60743.5,55980.6,54593.8,59001.0,,,379232620.83643717,0.31496666666666673,BTC/USD,1615822810302.0,0.16281659999999992,57877.02499
196,56126.8,,,6553.90027253,56126.7,,,56126.8,2021-03-15T15:45:10.995Z,60743.5,56126.8,54593.8,59001.0,,,379279508.18953246,0.3288725,BTC/USD,1615823110995.0,0.17334639999999987,57870.80859
197,56160.4,,,6564.43145231,56160.2,,,56140.6,2021-03-15T15:50:10.915Z,60743.5,56140.6,54593.8,59001.0,,,379854636.9029535,0.338945,BTC/USD,1615823410915.0,0.18095659999999997,57865.58054
198,56121.8,,,6586.00520886,56111.9,,,56096.7,2021-03-15T15:55:11.434Z,60743.5,56096.7,54593.8,59001.0,,,381028661.4198818,0.338945,BTC/USD,1615823711434.0,0.15915619999999972,57854.29093
199,56294.0,,,6566.10906679,56293.9,,,56274.1,2021-03-15T16:00:11.333Z,60743.5,56274.1,54593.8,59001.0,,,379804937.4540754,0.3653775,BTC/USD,1615824011333.0,0.1460907999999999,57843.22703
200,55848.0,,,6538.77594857,55847.9,,,55848.0,2021-03-15T16:05:11.359Z,60743.5,55848.0,54593.8,59001.0,,,378061955.7621321,0.3654846153846154,BTC/USD,1615824311359.0,0.1512996,57818.46002
201,56207.9,,,6556.63278231,56207.8,,,56207.8,2021-03-15T16:10:11.156Z,60743.5,56207.8,54593.8,59001.0,,,378969627.308485,0.3662575,BTC/USD,1615824611156.0,0.13087559999999984,57799.42844
202,56550.1,,,6559.87221391,56550.0,,,56550.3,2021-03-15T16:15:11.036Z,60743.5,56550.3,54593.8,59001.0,,,379089140.4171003,0.361345238095238,BTC/USD,1615824911036.0,0.11728079999999994,57789.10443
203,56369.1,,,6559.95324592,56366.9,,,56379.2,2021-03-15T16:20:11.807Z,60743.5,56379.2,54593.8,59001.0,,,379050496.59558547,0.38656341463414623,BTC/USD,1615825211807.0,0.1736769999999999,57782.49972
204,56515.1,,,6563.07746755,56513.0,,,56515.0,2021-03-15T16:25:12.092Z,60743.5,56515.0,54593.8,59001.0,,,379201156.97518396,0.3894666666666666,BTC/USD,1615825512092.0,0.17838899999999985,57777.94927
205,56600.1,,,6561.10472202,56600.0,,,56600.1,2021-03-15T16:30:11.689Z,60743.5,56600.1,54593.8,59001.0,,,379041846.81739175,0.35796756756756754,BTC/USD,1615825811689.0,0.19950399999999982,57771.04053
206,56454.7,,,6557.4689691,56454.6,,,56450.6,2021-03-15T16:35:12.435Z,60743.5,56450.6,54593.8,59001.0,,,378789613.3245284,0.3401078947368421,BTC/USD,1615826112435.0,0.2059495999999995,57764.6063
207,56332.1,,,6554.44673722,56329.2,,,56323.3,2021-03-15T16:40:12.509Z,60743.5,56323.3,54593.8,59001.0,,,378566547.5247494,0.3478605263157894,BTC/USD,1615826412509.0,0.1468965999999998,57757.20861
208,56261.5,,,6545.45840411,56258.9,,,56261.3,2021-03-15T16:45:13.184Z,60743.5,56261.3,54593.8,59001.0,,,378002764.7661237,0.3485105263157894,BTC/USD,1615826713184.0,0.16165019999999974,57750.38835
209,56350.6,,,6552.46109594,56350.0,,,56330.1,2021-03-15T16:50:13.166Z,60743.5,56330.1,54593.8,59001.0,,,378370765.9578865,0.3726236842105262,BTC/USD,1615827013166.0,0.12817279999999998,57744.83212
210,56267.4,,,6550.2025957,56267.3,,,56267.4,2021-03-15T16:55:13.456Z,60743.5,56267.4,54593.8,59001.0,,,378213913.3435308,0.0,BTC/USD,1615827313456.0,0.20705119999999955,57740.79623
211,56338.0,,,6556.27742582,56332.7,,,56337.9,2021-03-15T17:00:13.104Z,60743.5,56337.9,54593.8,59001.0,,,378528098.51510084,0.3765638888888888,BTC/USD,1615827613104.0,0.1676349999999999,57735.21679
212,56121.3,,,6575.50641393,56112.3,,,56124.2,2021-03-15T17:05:13.147Z,60743.5,56124.2,54593.8,59001.0,,,379599051.8052267,0.35611714285714274,BTC/USD,1615827913147.0,0.1991577999999999,57729.24972
213,56156.6,,,6579.1162324,56156.5,,,56156.6,2021-03-15T17:10:13.529Z,60743.5,56156.6,54593.8,59001.0,,,379782036.6860589,0.3044361111111111,BTC/USD,1615828213529.0,0.1813571999999998,57725.38792
214,55867.1,,,6606.33563699,55867.0,,,55867.0,2021-03-15T17:15:13.709Z,60743.5,55867.0,54593.8,59001.0,,,381268773.84443116,0.31471351351351345,BTC/USD,1615828513709.0,0.18764899999999973,57712.59512
215,56000.0,,,6620.58827604,55999.9,,,56000.0,2021-03-15T17:20:13.916Z,60743.5,56000.0,54593.8,59001.0,,,382020520.26182073,0.30643157894736833,BTC/USD,1615828813916.0,0.1761777999999999,57701.89964
216,55915.1,,,6658.71199946,55915.0,,,55915.0,2021-03-15T17:25:14.033Z,60743.5,55915.0,54593.8,59001.0,,,384140007.81459075,0.30643157894736833,BTC/USD,1615829114033.0,0.21629019999999988,57689.83669
217,55611.8,,,6690.94135969,55606.3,,,55620.2,2021-03-15T17:30:14.410Z,60743.5,55620.2,54593.8,59001.0,,,385898254.2307671,0.2879486486486486,BTC/USD,1615829414410.0,0.15476059999999991,57674.73267
218,55832.3,,,6702.49563019,55832.2,,,55832.3,2021-03-15T17:35:14.630Z,60743.5,55832.3,54593.8,59001.0,,,386530664.58715475,0.28014358974358977,BTC/USD,1615829714630.0,0.17124919999999982,57669.66305
219,55843.1,,,6704.87246223,55843.0,,,55843.1,2021-03-15T17:40:14.682Z,60743.5,55843.1,54593.8,59001.0,,,386649612.21861637,0.28014358974358977,BTC/USD,1615830014682.0,0.12976399999999988,57666.96002
220,55932.3,,,6705.85037155,55932.2,,,55932.3,2021-03-15T17:45:14.544Z,60743.5,55932.3,54593.8,59001.0,,,386687021.1479911,0.2316820512820513,BTC/USD,1615830314544.0,0.12977859999999994,57664.12904
221,56021.3,,,6737.3256659,56021.2,,,56028.1,2021-03-15T17:50:14.782Z,60743.5,56028.1,54593.8,59001.0,,,388442611.2245013,0.2569717948717949,BTC/USD,1615830614782.0,0.1482063999999999,57655.31169
222,55950.1,,,6746.0040561,55950.0,,,55950.0,2021-03-15T17:55:14.759Z,60743.5,55950.0,54593.8,59001.0,,,388917990.5832527,0.2562378378378378,BTC/USD,1615830914759.0,0.14296179999999983,57651.60936
223,56060.0,,,6772.1869683,56056.7,,,56060.0,2021-03-15T18:00:15.093Z,60743.5,56060.0,54593.8,59001.0,,,390361506.6208501,0.2444277777777778,BTC/USD,1615831215093.0,0.1146615999999999,57641.8679
224,56109.2,,,6763.45154809,56109.1,,,56109.1,2021-03-15T18:05:15.254Z,60743.5,56109.1,54593.8,59001.0,,,389807864.7921387,0.2444277777777778,BTC/USD,1615831515254.0,0.12542499999999987,57634.45809
225,55874.4,,,6765.5343703,55874.3,,,55857.2,2021-03-15T18:10:14.998Z,60743.5,55857.2,54593.8,59001.0,,,389913527.4517932,0.23700277777777778,BTC/USD,1615831814998.0,0.10231879999999997,57632.33266
226,56080.9,,,6772.11844885,56080.8,,,56080.8,2021-03-15T18:15:15.673Z,60743.5,56080.8,54593.8,59001.0,,,390257952.0364071,0.27095142857142857,BTC/USD,1615832115673.0,0.13638979999999984,57627.1598
227,55971.4,,,6758.98220639,55971.3,,,55971.4,2021-03-15T18:20:15.797Z,60743.5,55971.4,54593.8,59001.0,,,389408983.832066,0.2993914285714286,BTC/USD,1615832415797.0,0.13485359999999982,57613.55363
228,56010.4,,,6759.16652687,56010.1,,,56004.4,2021-03-15T18:25:16.402Z,60743.5,56004.4,54593.8,59001.0,,,389396811.14521366,0.28424324324324324,BTC/USD,1615832716402.0,0.1779277999999998,57610.18161
229,56373.1,,,6770.40672108,56373.0,,,56373.0,2021-03-15T18:30:16.177Z,60743.5,56373.0,54593.8,59001.0,,,390017972.9793799,0.28424324324324324,BTC/USD,1615833016177.0,0.16153519999999966,57606.28409
230,56343.9,,,6771.95062921,56343.8,,,56343.8,2021-03-15T18:35:16.482Z,60743.5,56343.8,54593.8,59001.0,,,390088533.46063244,0.2674275,BTC/USD,1615833316482.0,0.1112367999999999,57603.5702
231,56239.3,,,6754.27263184,56233.6,,,56266.2,2021-03-15T18:40:16.820Z,60743.5,56266.2,54593.8,59001.0,,,388983789.4176526,0.23880500000000002,BTC/USD,1615833616820.0,0.16684659999999976,57590.77411
232,56221.4,,,6743.77353935,56221.3,,,56221.4,2021-03-15T18:45:16.803Z,60743.5,56221.4,54593.8,59001.0,,,388331584.8345883,0.23880500000000002,BTC/USD,1615833916803.0,0.2017759999999998,57583.72261
233,56076.4,,,6749.66963525,56067.8,,,56061.1,2021-03-15T18:50:16.696Z,60743.5,56061.1,54593.8,59001.0,,,388651586.03318834,0.2259536585365854,BTC/USD,1615834216696.0,0.1394575999999998,57580.83092
234,56164.8,,,6750.70281869,56164.7,,,56160.2,2021-03-15T18:55:16.792Z,60743.5,56160.2,54593.8,59001.0,,,388700978.3402184,0.15356744186046514,BTC/USD,1615834516792.0,0.1603935999999999,57579.33489
235,56172.5,,,6757.00782503,56172.4,,,56172.5,2021-03-15T19:00:17.405Z,60743.5,56172.5,54593.8,59001.0,,,389047241.66683674,0.15886511627906974,BTC/USD,1615834817405.0,0.14940399999999984,57576.85232
236,56345.7,,,6753.41538527,56345.6,,,56347.4,2021-03-15T19:05:17.300Z,60743.5,56347.4,54593.8,59001.0,,,388811200.07846636,0.17707272727272727,BTC/USD,1615835117300.0,0.15203979999999986,57572.52855
237,56296.7,,,6754.74455729,56296.6,,,56300.0,2021-03-15T19:10:17.417Z,60743.5,56300.0,54593.8,59001.0,,,388877413.5655382,0.1449363636363636,BTC/USD,1615835417417.0,0.14590099999999975,57571.00217
238,56268.1,,,6753.23926532,56268.0,,,56255.8,2021-03-15T19:15:17.744Z,60743.5,56255.8,54593.8,59001.0,,,388774578.1200969,0.14867272727272723,BTC/USD,1615835717744.0,0.17169699999999974,57568.60713
239,56350.0,,,6760.06857481,56349.9,,,56350.0,2021-03-15T19:20:17.645Z,60743.5,56350.0,54593.8,59001.0,,,389138565.97723335,0.15721555555555553,BTC/USD,1615836017645.0,0.16069999999999987,57564.29268
240,56464.9,,,6779.83636715,56451.1,,,56464.9,2021-03-15T19:25:18.308Z,60743.5,56464.9,54593.8,59001.0,,,390240200.9040543,0.15834222222222222,BTC/USD,1615836318308.0,0.14980919999999984,57558.94092
241,56438.5,,,6778.73114925,56438.4,,,56438.5,2021-03-15T19:30:18.384Z,60743.5,56438.5,54593.8,59001.0,,,390133793.0938201,0.14280681818181817,BTC/USD,1615836618384.0,0.10097999999999985,57552.62814
242,56401.7,,,6775.20896796,56401.6,,,56401.7,2021-03-15T19:35:18.218Z,60743.5,56401.7,54593.8,59001.0,,,389897016.07883954,0.14280681818181817,BTC/USD,1615836918218.0,0.1278274,57547.60007
243,56413.9,,,6778.67199112,56413.8,,,56398.5,2021-03-15T19:40:18.527Z,60743.5,56398.5,54593.8,59001.0,,,390063493.876859,0.14303555555555555,BTC/USD,1615837218527.0,0.13905399999999987,57542.75976
244,56448.5,,,6772.95776327,56447.3,,,56447.3,2021-03-15T19:45:18.546Z,60743.5,56447.3,54593.8,59001.0,,,389706292.8549261,0.1631044444444444,BTC/USD,1615837518546.0,0.16586239999999988,57538.5683
